country_id	province_id	district_id	dsd_id	gnd_id	ed_id	pd_id	lg_name	source_type	lg_id	moh_id	population
LK	LK-1	LK-11	LK-1112	LK-1112400	EC-01	EC-01L	Homagama PS	original	LG-11005	MOH-11008	2418.0
LK	LK-1	LK-11	LK-1112	LK-1112405	EC-01	EC-01L	Homagama PS	original	LG-11005	MOH-11008	4878.0
LK	LK-1	LK-11	LK-1115	LK-1115005	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1700.0
LK	LK-1	LK-11	LK-1115	LK-1115010	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1799.0
LK	LK-1	LK-11	LK-1115	LK-1115015	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1080.0
LK	LK-1	LK-11	LK-1115	LK-1115020	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	598.0
LK	LK-1	LK-11	LK-1115	LK-1115025	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	2048.0
LK	LK-1	LK-11	LK-1115	LK-1115030	EC-01	EC-01K	Seethawakapura UC	original	LG-11007	MOH-11005	3356.0
LK	LK-1	LK-11	LK-1115	LK-1115035	EC-01	EC-01K	Seethawakapura UC	original	LG-11007	MOH-11005	1689.0
LK	LK-1	LK-11	LK-1115	LK-1115040	EC-01	EC-01K	Seethawakapura UC	original	LG-11007	MOH-11005	815.0
LK	LK-1	LK-11	LK-1115	LK-1115045	EC-01	EC-01K	Seethawakapura UC	original	LG-11007	MOH-11005	2316.0
LK	LK-1	LK-11	LK-1115	LK-1115050	EC-01	EC-01K	Seethawakapura UC	original	LG-11007	MOH-11005	2333.0
LK	LK-1	LK-11	LK-1115	LK-1115055	EC-01	EC-01K	Seethawakapura UC	original	LG-11007	MOH-11005	2649.0
LK	LK-1	LK-11	LK-1115	LK-1115060	EC-01	EC-01K	Seethawakapura UC	original	LG-11007	MOH-11005	2001.0
LK	LK-1	LK-11	LK-1115	LK-1115065	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1631.0
LK	LK-1	LK-11	LK-1115	LK-1115070	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	2664.0
LK	LK-1	LK-11	LK-1115	LK-1115075	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1385.0
LK	LK-1	LK-11	LK-1115	LK-1115080	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1076.0
LK	LK-1	LK-11	LK-1115	LK-1115085	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1195.0
LK	LK-1	LK-11	LK-1115	LK-1115090	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1152.0
LK	LK-1	LK-11	LK-1115	LK-1115095	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1431.0
LK	LK-1	LK-11	LK-1115	LK-1115100	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	2464.0
LK	LK-1	LK-11	LK-1115	LK-1115105	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1959.0
LK	LK-1	LK-11	LK-1115	LK-1115110	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1830.0
LK	LK-1	LK-11	LK-1115	LK-1115115	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1307.0
LK	LK-1	LK-11	LK-1115	LK-1115120	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	2095.0
LK	LK-1	LK-11	LK-1115	LK-1115125	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1837.0
LK	LK-1	LK-11	LK-1115	LK-1115130	EC-01	EC-01K	Seethawakapura UC	original	LG-11007	MOH-11005	2138.0
LK	LK-1	LK-11	LK-1115	LK-1115135	EC-01	EC-01K	Seethawakapura UC	original	LG-11007	MOH-11005	1725.0
LK	LK-1	LK-11	LK-1115	LK-1115140	EC-01	EC-01K	Seethawakapura UC	original	LG-11007	MOH-11005	1877.0
LK	LK-1	LK-11	LK-1115	LK-1115145	EC-01	EC-01K	Seethawakapura UC	original	LG-11007	MOH-11005	2964.0
LK	LK-1	LK-11	LK-1115	LK-1115150	EC-01	EC-01K	Seethawakapura UC	original	LG-11007	MOH-11005	3837.0
LK	LK-1	LK-11	LK-1115	LK-1115155	EC-01	EC-01K	Seethawakapura UC	original	LG-11007	MOH-11005	1307.0
LK	LK-1	LK-11	LK-1115	LK-1115160	EC-01	EC-01K	Seethawakapura UC	original	LG-11007	MOH-11005	1301.0
LK	LK-1	LK-11	LK-1115	LK-1115165	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1893.0
LK	LK-1	LK-11	LK-1115	LK-1115170	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	2099.0
LK	LK-1	LK-11	LK-1115	LK-1115175	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1451.0
LK	LK-1	LK-11	LK-1115	LK-1115180	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	2033.0
LK	LK-1	LK-11	LK-1115	LK-1115185	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	3559.0
LK	LK-1	LK-11	LK-1115	LK-1115190	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	928.0
LK	LK-1	LK-11	LK-1115	LK-1115195	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1339.0
LK	LK-1	LK-11	LK-1115	LK-1115200	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1492.0
LK	LK-1	LK-11	LK-1115	LK-1115205	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	2989.0
LK	LK-1	LK-11	LK-1115	LK-1115210	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1510.0
LK	LK-1	LK-11	LK-1115	LK-1115215	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1681.0
LK	LK-1	LK-11	LK-1115	LK-1115220	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1173.0
LK	LK-1	LK-11	LK-1115	LK-1115225	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1732.0
LK	LK-1	LK-11	LK-1115	LK-1115230	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1322.0
LK	LK-1	LK-11	LK-1115	LK-1115235	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1478.0
LK	LK-1	LK-11	LK-1115	LK-1115240	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	2146.0
LK	LK-1	LK-11	LK-1115	LK-1115245	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1128.0
LK	LK-1	LK-11	LK-1115	LK-1115250	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1512.0
LK	LK-1	LK-11	LK-1115	LK-1115255	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1627.0
LK	LK-1	LK-11	LK-1115	LK-1115260	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	666.0
LK	LK-1	LK-11	LK-1115	LK-1115265	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1717.0
LK	LK-1	LK-11	LK-1115	LK-1115270	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1041.0
LK	LK-1	LK-11	LK-1115	LK-1115275	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1857.0
LK	LK-1	LK-11	LK-1115	LK-1115280	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1717.0
LK	LK-1	LK-11	LK-1115	LK-1115285	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	2807.0
LK	LK-1	LK-11	LK-1115	LK-1115290	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	868.0
LK	LK-1	LK-11	LK-1115	LK-1115295	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1233.0
LK	LK-1	LK-11	LK-1115	LK-1115300	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	606.0
LK	LK-1	LK-11	LK-1115	LK-1115305	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	533.0
LK	LK-1	LK-11	LK-1115	LK-1115310	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	708.0
LK	LK-1	LK-11	LK-1115	LK-1115315	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	767.0
LK	LK-1	LK-11	LK-1115	LK-1115320	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	744.0
LK	LK-1	LK-11	LK-1115	LK-1115325	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1289.0
LK	LK-1	LK-11	LK-1115	LK-1115330	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1713.0
LK	LK-1	LK-11	LK-1115	LK-1115335	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	1976.0
LK	LK-1	LK-11	LK-1115	LK-1115340	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11005	914.0
LK	LK-1	LK-11	LK-1118	LK-1118005	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	845.0
LK	LK-1	LK-11	LK-1118	LK-1118010	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	1518.0
LK	LK-1	LK-11	LK-1118	LK-1118015	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	857.0
LK	LK-1	LK-11	LK-1118	LK-1118020	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	1789.0
LK	LK-1	LK-11	LK-1118	LK-1118025	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	794.0
LK	LK-1	LK-11	LK-1118	LK-1118030	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	970.0
LK	LK-1	LK-11	LK-1118	LK-1118035	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	1891.0
LK	LK-1	LK-11	LK-1118	LK-1118040	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	1074.0
LK	LK-1	LK-11	LK-1118	LK-1118045	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	727.0
LK	LK-1	LK-11	LK-1118	LK-1118050	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	1339.0
LK	LK-1	LK-11	LK-1118	LK-1118055	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	1878.0
LK	LK-1	LK-11	LK-1118	LK-1118060	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	707.0
LK	LK-1	LK-11	LK-1118	LK-1118065	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	1438.0
LK	LK-1	LK-11	LK-1118	LK-1118070	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	1332.0
LK	LK-1	LK-11	LK-1118	LK-1118075	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	2790.0
LK	LK-1	LK-11	LK-1118	LK-1118080	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	2391.0
LK	LK-1	LK-11	LK-1118	LK-1118085	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	1247.0
LK	LK-1	LK-11	LK-1118	LK-1118090	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	2939.0
LK	LK-1	LK-11	LK-1118	LK-1118095	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	1520.0
LK	LK-1	LK-11	LK-1118	LK-1118100	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	2168.0
LK	LK-1	LK-11	LK-1118	LK-1118105	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	1157.0
LK	LK-1	LK-11	LK-1118	LK-1118110	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	2157.0
LK	LK-1	LK-11	LK-1118	LK-1118115	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	1814.0
LK	LK-1	LK-11	LK-1118	LK-1118120	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	1593.0
LK	LK-1	LK-11	LK-1118	LK-1118125	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	2340.0
LK	LK-1	LK-11	LK-1118	LK-1118130	EC-01	EC-01L	Homagama PS	original	LG-11005	MOH-11013	1071.0
LK	LK-1	LK-11	LK-1118	LK-1118135	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	1329.0
LK	LK-1	LK-11	LK-1118	LK-1118140	EC-01	EC-01L	Homagama PS	original	LG-11005	MOH-11013	1175.0
LK	LK-1	LK-11	LK-1118	LK-1118145	EC-01	EC-01L	Homagama PS	original	LG-11005	MOH-11013	1469.0
LK	LK-1	LK-11	LK-1118	LK-1118150	EC-01	EC-01L	Homagama PS	original	LG-11005	MOH-11013	983.0
LK	LK-1	LK-11	LK-1118	LK-1118155	EC-01	EC-01L	Homagama PS	original	LG-11005	MOH-11013	1361.0
LK	LK-1	LK-11	LK-1118	LK-1118160	EC-01	EC-01L	Homagama PS	original	LG-11005	MOH-11013	2059.0
LK	LK-1	LK-11	LK-1118	LK-1118165	EC-01	EC-01L	Homagama PS	original	LG-11005	MOH-11013	1498.0
LK	LK-1	LK-11	LK-1118	LK-1118170	EC-01	EC-01L	Homagama PS	original	LG-11005	MOH-11013	1901.0
LK	LK-1	LK-11	LK-1118	LK-1118175	EC-01	EC-01L	Homagama PS	original	LG-11005	MOH-11013	1284.0
LK	LK-1	LK-11	LK-1118	LK-1118180	EC-01	EC-01L	Homagama PS	original	LG-11005	MOH-11013	1763.0
LK	LK-1	LK-11	LK-1118	LK-1118185	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	753.0
LK	LK-1	LK-11	LK-1118	LK-1118190	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	1367.0
LK	LK-1	LK-11	LK-1118	LK-1118195	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	1755.0
LK	LK-1	LK-11	LK-1118	LK-1118200	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	932.0
LK	LK-1	LK-11	LK-1118	LK-1118205	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	764.0
LK	LK-1	LK-11	LK-1118	LK-1118210	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	621.0
LK	LK-1	LK-11	LK-1118	LK-1118215	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	1412.0
LK	LK-1	LK-11	LK-1118	LK-1118220	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	917.0
LK	LK-1	LK-11	LK-1118	LK-1118225	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	765.0
LK	LK-1	LK-11	LK-1118	LK-1118230	EC-01	EC-01K	Seethawaka PS	original	LG-11006	MOH-11013	813.0
LK	LK-1	LK-11	LK-1121	LK-1121005	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11015	6043.0
LK	LK-1	LK-11	LK-1121	LK-1121010	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11015	6222.0
LK	LK-1	LK-11	LK-1121	LK-1121015	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11015	6244.0
LK	LK-1	LK-11	LK-1121	LK-1121020	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	5492.0
LK	LK-1	LK-11	LK-1121	LK-1121025	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	6217.0
LK	LK-1	LK-11	LK-1121	LK-1121030	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	4956.0
LK	LK-1	LK-11	LK-1121	LK-1121035	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	5632.0
LK	LK-1	LK-11	LK-1121	LK-1121040	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	4471.0
LK	LK-1	LK-11	LK-1121	LK-1121045	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	1259.0
LK	LK-1	LK-11	LK-1121	LK-1121050	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	2697.0
LK	LK-1	LK-11	LK-1121	LK-1121055	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	4342.0
LK	LK-1	LK-11	LK-1121	LK-1121060	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	2466.0
LK	LK-1	LK-11	LK-1121	LK-1121065	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	7647.0
LK	LK-1	LK-11	LK-1121	LK-1121070	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	3513.0
LK	LK-1	LK-11	LK-1121	LK-1121075	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	4543.0
LK	LK-1	LK-11	LK-1121	LK-1121080	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11015	7086.0
LK	LK-1	LK-11	LK-1121	LK-1121085	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11015	5838.0
LK	LK-1	LK-11	LK-1121	LK-1121090	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11015	6309.0
LK	LK-1	LK-11	LK-1121	LK-1121095	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11015	4780.0
LK	LK-1	LK-11	LK-1121	LK-1121100	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	6546.0
LK	LK-1	LK-11	LK-1121	LK-1121105	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	3695.0
LK	LK-1	LK-11	LK-1121	LK-1121110	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	2464.0
LK	LK-1	LK-11	LK-1121	LK-1121115	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	5233.0
LK	LK-1	LK-11	LK-1121	LK-1121120	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	4060.0
LK	LK-1	LK-11	LK-1121	LK-1121125	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	2766.0
LK	LK-1	LK-11	LK-1121	LK-1121130	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	7159.0
LK	LK-1	LK-11	LK-1121	LK-1121135	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	2692.0
LK	LK-1	LK-11	LK-1121	LK-1121140	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	3648.0
LK	LK-1	LK-11	LK-1121	LK-1121145	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	3458.0
LK	LK-1	LK-11	LK-1121	LK-1121150	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	1596.0
LK	LK-1	LK-11	LK-1121	LK-1121155	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	5496.0
LK	LK-1	LK-11	LK-1121	LK-1121160	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	2255.0
LK	LK-1	LK-11	LK-1121	LK-1121165	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	5453.0
LK	LK-1	LK-11	LK-1121	LK-1121170	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	5194.0
LK	LK-1	LK-11	LK-1121	LK-1121175	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	7328.0
LK	LK-1	LK-11	LK-1121	LK-1121180	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	4094.0
LK	LK-1	LK-11	LK-1121	LK-1121185	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	7734.0
LK	LK-1	LK-11	LK-1121	LK-1121190	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	4901.0
LK	LK-1	LK-11	LK-1121	LK-1121195	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11012	3675.0
LK	LK-1	LK-11	LK-1121	LK-1121200	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	7391.0
LK	LK-1	LK-11	LK-1121	LK-1121205	EC-01	EC-01M	Maharagama UC	original	LG-11008	MOH-11010	3828.0
LK	LK-1	LK-11	LK-1124	LK-1124005	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009	MOH-11012	11963.0
LK	LK-1	LK-11	LK-1124	LK-1124010	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009	MOH-11012	7004.0
LK	LK-1	LK-11	LK-1124	LK-1124015	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009	MOH-11012	6749.0
LK	LK-1	LK-11	LK-1124	LK-1124020	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009	MOH-11012	3591.0
LK	LK-1	LK-11	LK-1124	LK-1124025	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009	MOH-11012	4792.0
LK	LK-1	LK-11	LK-1124	LK-1124030	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009	MOH-11012	4059.0
LK	LK-1	LK-11	LK-1124	LK-1124035	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009	MOH-11012	5707.0
LK	LK-1	LK-11	LK-1124	LK-1124040	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009	MOH-11015	3371.0
LK	LK-1	LK-11	LK-1124	LK-1124045	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009	MOH-11015	5929.0
LK	LK-1	LK-11	LK-1124	LK-1124050	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009	MOH-11015	3984.0
LK	LK-1	LK-11	LK-1124	LK-1124055	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009	MOH-11015	3634.0
LK	LK-1	LK-11	LK-1124	LK-1124060	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009	MOH-11015	5301.0
LK	LK-1	LK-11	LK-1124	LK-1124065	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009	MOH-11012	5473.0
LK	LK-1	LK-11	LK-1124	LK-1124070	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009	MOH-11012	5627.0
LK	LK-1	LK-11	LK-1124	LK-1124075	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009	MOH-11012	5446.0
LK	LK-1	LK-11	LK-1124	LK-1124080	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009	MOH-11012	3365.0
LK	LK-1	LK-11	LK-1124	LK-1124085	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009	MOH-11012	5944.0
LK	LK-1	LK-11	LK-1124	LK-1124090	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009	MOH-11012	5352.0
LK	LK-1	LK-11	LK-1124	LK-1124095	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009	MOH-11012	7305.0
LK	LK-1	LK-11	LK-1124	LK-1124100	EC-01	EC-01I	Sri Jayawardenepura Kotte MC	original	LG-11009		3287.0
LK	LK-1	LK-11	LK-1127	LK-1127005	EC-01	EC-01E	Colombo MC	original	LG-11001		6709.0
LK	LK-1	LK-11	LK-1127	LK-1127010	EC-01	EC-01E	Colombo MC	original	LG-11001		7523.0
LK	LK-1	LK-11	LK-1127	LK-1127015	EC-01	EC-01C	Colombo MC	original	LG-11001		9865.0
LK	LK-1	LK-11	LK-1127	LK-1127020	EC-01	EC-01C	Colombo MC	original	LG-11001		6954.0
LK	LK-1	LK-11	LK-1127	LK-1127025	EC-01	EC-01C	Colombo MC	original	LG-11001		10577.0
LK	LK-1	LK-11	LK-1127	LK-1127030	EC-01	EC-01C	Colombo MC	original	LG-11001		18602.0
LK	LK-1	LK-11	LK-1127	LK-1127035	EC-01	EC-01C	Colombo MC	original	LG-11001		17355.0
LK	LK-1	LK-11	LK-1127	LK-1127040	EC-01	EC-01C	Colombo MC	original	LG-11001		21326.0
LK	LK-1	LK-11	LK-1127	LK-1127045	EC-01	EC-01C	Colombo MC	original	LG-11001		5127.0
LK	LK-1	LK-11	LK-1127	LK-1127050	EC-01	EC-01D	Colombo MC	original	LG-11001		6498.0
LK	LK-1	LK-11	LK-1127	LK-1127055	EC-01	EC-01D	Colombo MC	original	LG-11001		11166.0
LK	LK-1	LK-11	LK-1127	LK-1127060	EC-01	EC-01D	Colombo MC	original	LG-11001		12673.0
LK	LK-1	LK-11	LK-1127	LK-1127065	EC-01	EC-01E	Colombo MC	original	LG-11001		7348.0
LK	LK-1	LK-11	LK-1127	LK-1127070	EC-01	EC-01E	Colombo MC	original	LG-11001		7400.0
LK	LK-1	LK-11	LK-1127	LK-1127075	EC-01	EC-01D	Colombo MC	original	LG-11001		20237.0
LK	LK-1	LK-11	LK-1127	LK-1127080	EC-01	EC-01D	Colombo MC	original	LG-11001		17846.0
LK	LK-1	LK-11	LK-1127	LK-1127085	EC-01	EC-01E	Colombo MC	original	LG-11001		14876.0
LK	LK-1	LK-11	LK-1127	LK-1127090	EC-01	EC-01E	Colombo MC	original	LG-11001		10826.0
LK	LK-1	LK-11	LK-1127	LK-1127095	EC-01	EC-01D	Colombo MC	original	LG-11001		12451.0
LK	LK-1	LK-11	LK-1127	LK-1127100	EC-01	EC-01D	Colombo MC	original	LG-11001		12389.0
LK	LK-1	LK-11	LK-1130	LK-1130005	EC-01	EC-01F	Dehiwala Mt.Lavinia MC	original	LG-11010	MOH-11004	6367.0
LK	LK-1	LK-11	LK-1130	LK-1130010	EC-01	EC-01F	Dehiwala Mt.Lavinia MC	original	LG-11010	MOH-11004	6334.0
LK	LK-1	LK-11	LK-1130	LK-1130015	EC-01	EC-01F	Dehiwala Mt.Lavinia MC	original	LG-11010	MOH-11004	4806.0
LK	LK-1	LK-11	LK-1130	LK-1130020	EC-01	EC-01F	Dehiwala Mt.Lavinia MC	original	LG-11010	MOH-11004	5475.0
LK	LK-1	LK-11	LK-1130	LK-1130025	EC-01	EC-01F	Dehiwala Mt.Lavinia MC	original	LG-11010	MOH-11004	5517.0
LK	LK-1	LK-11	LK-1130	LK-1130030	EC-01	EC-01F	Dehiwala Mt.Lavinia MC	original	LG-11010	MOH-11004	6228.0
LK	LK-1	LK-11	LK-1130	LK-1130035	EC-01	EC-01F	Dehiwala Mt.Lavinia MC	original	LG-11010	MOH-11004	5671.0
LK	LK-1	LK-11	LK-1130	LK-1130040	EC-01	EC-01F	Dehiwala Mt.Lavinia MC	original	LG-11010	MOH-11004	5184.0
LK	LK-1	LK-11	LK-1130	LK-1130045	EC-01	EC-01F	Dehiwala Mt.Lavinia MC	original	LG-11010	MOH-11004	6767.0
LK	LK-1	LK-11	LK-1130	LK-1130050	EC-01	EC-01F	Dehiwala Mt.Lavinia MC	original	LG-11010	MOH-11004	5914.0
LK	LK-1	LK-11	LK-1130	LK-1130055	EC-01	EC-01F	Dehiwala Mt.Lavinia MC	original	LG-11010	MOH-11004	9058.0
LK	LK-1	LK-11	LK-1130	LK-1130060	EC-01	EC-01F	Dehiwala Mt.Lavinia MC	original	LG-11010	MOH-11004	3543.0
LK	LK-1	LK-11	LK-1130	LK-1130065	EC-01	EC-01F	Dehiwala Mt.Lavinia MC	original	LG-11010	MOH-11004	4374.0
